row_id,TEXT,LABEL
789,the description on the website not specified that the straps were elastic.,0
790,the movie has a lot of dance and fabulous music.,1
791,the box is very flat and not easily safe covered.,0
792,What a change in my life this will do.,1
793,I love my lodge omelet pan and use it almost every morning.,1
794,neither funny nor exciting nor particularly well drawn.,0
795,all the good meaning in the world does not erase the fact that the believer feels like a 12-step program for the Jewish nazi.,0
796,the grill surface is easier to clean than our other grills.,1
797,I also like the adjustable heat option for the heat plate.,1
798,It reminds me more of silly kitt than of a concealer.,0
799,Please answer with the filter part number and your location.,0
800,the graphics are definitely improved compared to the previous version.,0
801,"her is a simple and heartwarming story, full of Mirth, which should charm everyone except the most cynical.",1
802,This is one of the best films by Polanski.,1
803,the only thing in Pauline and Paulette that you haven't seen before is a scene with a football field-sized oriental carpet made of millions of vibrant flowers.,0
804,"If you have soft facial treatment fair, then definitely use these razors.",0
805,"Son of the bride can be a good half hour too long, but comes full with a flattering feeling of mystery and tranquility.",0
806,too small and not the quality I expected.,0
807,I never thought about making cheese until Ree Drummond made some in her show.,1
808,"Call me a pussy, but I cried, not even, but three times in this animated sweet movie.",1
809,"As Weber and Weissman demonstrate with such insights and solemn verves, the cocquettes were not as much about gender, sexual preference, or political agitprop as they were simply a triumph of the indomitable human will to rebel, join, and create.",1
810,"I have many Oxo products, and I've always been satisfied.",1
811,sharp cutting edges make your cakes look as good as they taste.,1
812,"Accuracy and realism are great, but if your movie gets boring, and your dialogue is not smart, then you need to use more poetic license.",0
813,There is something basic about this story: something or someone who takes care of it.,0
814,I had a less powerful one for num_num years before it finally existed.,1
815,"romanek keeps the film constantly tight ... reflects the instability of the character with a metaphorical visual style and a disturbing, heartbreaking score.",1
816,but definitely doesn't work like a new battery.,0
817,it is also a good size for a family of num_extend,1
818,"Director benoit jacquot, makes his first opera-to-film translation with Tosca, conveys the heavy passion of Puccini's famous love Jealousy - murder suicide Fandango with great cinematic innovation.",1
819,perfect for replacement in my num_num year old mixer that still works.,1
820,it's hard not to feel that you've just watched a feature length video game with some really heavy back story.,0
821,does not really reduce fat more than most cooking methods.,1
822,Formula 51 is so trite that even yu's high-energy action styling can't break through the stupor.,0
823,"very nice unit, easy to assemble and operate.",1
824,"It's hard not to be seduced by -lrb- witherspoon 's-rrb charisma, even in this run-of-the-mill vehicle because this girl knows how to put it on the max.",1
825,Try it once and you won't think it's stupid.,0
826,"nolan boldly enters the world of ambivalence and ambiguity, where few American films dare to delve into the world of ambivalence and ambiguity ...",1
827,"as it abruptly crucifixions among the five friends, it fails to give the characters the individual stories enough dramatic resonance to take care of them.",0
828,in num_num thq came out with this wrestling game.,0
829,arnold 's jump from small screen to big will frown on more than a few faces.,0
830,short blades and longer handles give you the levers you need for hard cutting.,1
831,This ring looked beautiful out of the box.,0
832,I'm starting to hate it because I'm not updating.,1
833,I'll never buy from that vender again.,0
834,it can become soft with the use and then it should be fine.,1
835,"Like its two predecessors, the koyaanisqatsi 1983 and the powaqqatsi 1988, the cinematic collage naqoyqatsi could be the navel-gazing film at all.",0
836,"tadpole is a demanding, funny and good-natured treatment, light but a pleasure.",1
837,I mainly use my blentec now but have t sold the vitamix yet.,1
838,I guess four trips were made to empty the water compartments and refill them.,1
839,This ever happens to the Cpu? rarely.,0
840,"longley has constructed a remarkably coherent, terribly vivid snapshot of these turbulent days.",1
841,Mr. Keil and Mr. Saldanha treat the mixture of verbal jokes and slapstick well.,1
842,lasted for two games in which I was the only operator.,0
843,then I used the attachments on my furniture and the water was gray.,1
844,"they are cheerios, finally, and we love the original kind.",0
845,"it proposes the far-reaching effects of media manipulation , from the type of reporting made by the supposedly liberal media ... to the intimate and ultimately tragic heartache of Maverick people like Hatfield and Hicks .",1
846,I had this pan for a year.,1
847,"other reviews seemed more positive, but I just got my way.",0
848,The film succumbs to nothing more than a formulaic chase in the dark.,0
849,I cry for the future when a good part of the respected critical community in this country see blue cramps as an intelligent film about young women.,0
850,"it's hard to go to something else, now that I've used this.",1
851,nicolas philibert observes life in a one-room schoolhouse in northern France in his documentary to be and have easily one of the best films of the year.,1
852,Note that I got mine from an Amazon store called small device.,0
853,the lower part expands after only one month of possession of the case.,0
854,Undercover brother doesn't go far enough.,0
855,It's just a silly black genre spoof.,0
856,"This article does not cover completely , as the picture suggests .",0
857,"zhang yimou delivers warm, real characters who don't lie by dishonesty, but because they really believe it's the only way to bring happiness to their loved ones.",1
858,I would have given a five-star if the packaging were with some bubble foil.,1
859,it is not educational or exciting and it is annoying.,0
860,"a spunky, original take on a theme resonate with singles from many age groups.",1
861,I read all the reviews and chose them.,1
862,"it's a decent look into a time period, and an outcast that's no longer accessible, but it doesn't necessarily have more light on its theme than the popular predecessor.",1
863,Now it's just tired.,0
864,"a boring, formula-like mixture of serial killers and stems 'n' slash.",0
865,I've owned this Crock Pot for several years.,1
866,and it is very possible that these are good cables.,0
867,The backyard battles you staged with your green plastic army men were more exciting and almost certainly made more sense.,0
868,it works well and the coffee is just as great! .,1
869,I would recommend anyone who wants a PDA.,1
870,I didn't buy my set from this salesman.,0
871,but I may be the phone higher on the windscreen. recommended.,1
872,If you want to loudly get the cdn number_extend counting down large digit timer.,1
873,What children will discover is a new collector's item.,1
874,moore's performance impresses almost as much as their work with hay snakes in 1995's sure.,1
875,the movie is often filled with a feeling of pure amazement and excitement not often seen in today's cinema du Sarkasmus,1
876,"a miniscule little bloating on the movie radar, but one that many more people should check",1
877,an idealistic love story that produces the latent 15-year romance in everyone.,1
878,it adds size o a pretty big system already.,0
879,"Be careful when using steak knives, however, because they scratch these plates.",1
880,"an intelligent, moving and invigorating film.",1
881,The fact that the rookie is an almost impeccable cinematic experience -- and also a wonderful triumph of all ages -- is a miracle similar to the story that the film portrays.,1
882,"Sometimes, nothing filled like old-fashioned swash-bumping.",1
883,my cat is not interested in these feathers at all.,0
884,"Despite a blue chip cast and a provocative title, writer-director Peter mattei's first feature microwaves dull rest romantic motifs based on art-contemporary sauce.",0
885,But he loses his focus when he focuses on every single person.,0
886,"There is not much more to this adaptation of the Nick Hornby Roman as charm -- effortless, pleasant, feather weight charm.",1
887,"You get what you pay, I guess.",0
888,I thought this would be a great alternative to use during the six weeks.,0
889,You must hold a bowl when you catch the meat that you re grind.,1
890,"It's not terrible, just terribly mediocre.",0
891,I only charged it once since I bought it.,1
892,I liked this and was happy with my purchase.,1
893,I had hoped for a little better than Amazon's.,0
894,can't imagine how it works when you warm your hair.,0
895,"like his star, his attitude and his oblivion.",0
896,"Time changers may not be the most memorable cinema session, but his profound self-assessment message about our fragile existence and the lack of spiritual guidance should at least penetrate into a wealth of thoughts",1
897,Beat mediocre results except for a large cookbook.,1
898,But it didn't do anything for his thin coat.,0
899,No reason for someone to invest their hard-earned dollars in a movie that obviously didn't invest much in themselves either.,0
900,it took three years to spend three veterans and over twelve hundred dollars before success.,0
901,The Otterbox defender series is by far the best available.,1
902,You don't get that much sand with it.,0
903,"If someone had made something intelligent from a distance, we could have all stopped watching.",0
904,"for my purpose, this is the perfect article.",1
905,The film is one of the best examples of artful large-format films that you'll probably be able to see shortly.,1
906,"the animated subplot shows sharply the inner struggles of our youthful heroes - uncertain, uncontrolled, and intense.",1
907,"goyer's script and direction are gratefully underestimated, and he has drawn outstanding achievements from his occupation.",1
908,This is art that pays homage to art.,1
909,I put it together to surprise my husband.,0
910,the shipping costs are now lower and in advance on the order.,1
911,"no comment on the sieve, as I have not yet used it.",0
912,"large Dutch oven, works well and fun to use on camping trips.",1
913,I spread a little flour on the rolls before stamping to prevent the sticking.,1
914,"if nothing else, this movie performs a promising, unusual kind of psychological horror.",1
915,"The fight scenes are funny, but it gets boring.",0
916,"But if it is indeed a duty of art to reflect on life, as a sledge, a masterful piece of art has created right here.",1
917,"Color pencil makes the best crayons, don't get me wrong.",0
918,Carrots will leave a large orange swab on the surface.,1
919,"Cedar takes a very open approach to this sensitive material, showing impressive control, both visually and in writing.",1
920,"This is a movie that is worth seeing, talking and singing heads and all.",1
921,"To be honest, this is the only case I threw away in the trash.",0
922,These people wouldn't know any subtle characterization if they put on a huge furry monster costume and then gave them a lap dance.,0
923,"The bar contains agave nectar, which does not occur naturally.",0
924,we are ice lovers and tiresome about the quality of the ice.,1
925,I bought this to replace a knife that was lost.,1
926,I have no doubt that it will keep well through the years.,1
927,"The low-budget full-frontal was one of the murkest of the year, deliberately obscure and self-spoiling images, and solaris is his big-budget brother.",0
928,Director ferzan ozpetek creates an interesting dynamic with the members of this group who live in the same apartment building.,1
929,borrowed from so many literary and cinematic sources that this future world feels absolutely deja vu.,0
930,"There are times when a rumor of angels plays like an extended episode touched by an angel -- a little too much dancing, a few too many crying scenes -- but I liked his heart and his mind.",1
931,few films this year were equally determined in their emotional nudity.,1
932,did not have to be restarted due to connection problems.,0
933,the measuring spoon would make a large stocking pot for every kitchen queen.,1
934,"Even though Britney Speere is really cute, her movie is really bad.",0
935,once glitch that I do not consider as anything negative.,1
936,"What a ripoff! learn from my mistake, not buy.",0
937,"Why do you even come up with something quasi-original when you can loot from Shirley Jackson, Richard Matheson... and puke something like rose red?",0
938,They felt like the same movie to me.,0
939,"if you are sensitive to maltodextrin, this is not for you.",0
940,"it opens cans ok, but no better than the old-fashioned opener.",0
941,"I did this along with another similar product, for about num_num months.",0
942,I have two of them in different places in my house.,1
943,"Like most sequels, it takes what works last time, repeats it and adds more characters, more stunts, more stuff in an attempt to disguise its equality.",0
944,"If you think that Jennifer lopez has shown a bad judgment in planning to marry ben affleck, wait until you see maid in manhattan.",0
945,"It's all pretty cynical and condescending, too.",0
946,would be five stars if it were made of slightly heavier material.,1
947,This is a good hoodie and well done.,0
948,Mine's a piece of junk about me.,0
949,"Its direction, its script, and Weber's performance as a vague dissatisfied woman make the substance for a mild entertaining 77 minutes, if that's what you're in the mood for.",1
950,"if your leading ladies are a few screen-eating dominatrixes like Goldie hawn and susan Sarandon at their rabid best, even Hokum goes down slightly.",1
951,"based on a David-Leavitt story, the film shares the usual mix of attentive wisdom, to facile coincidence and slightly harmful preciousness.",0
952,"The movie meant well in his horse history about freedom, but was not able to reach the heart because it was too pretentious.",0
953,scores a few points for what it does with a dedicated and kind-hearted professionalism.,1
954,"as elegantly designed as it is often, Anderson's film is essentially a one-trick pony that, hampered by an undeveloped script, ultimately draws lame.",0
955,"not a cozy or enjoyable work, but it is challenging, sometimes clever, and always interesting, and these are reasons enough to see it.",1
956,"Choppy editing and spoil too many repetitive scenes, which could have been an important documentary about stand-up comedy.",0
957,So please stop buying this and maybe they're going to lower the price.,0
958,`` a whole film about researchers quietly read dusty old letters . '',0
959,maguire is a surprisingly effective peter\/spider-man.,1
960,that doesn't seem to attract more mosquitoes than the light itself does.,0
961,I'll never buy Hamilton Strand products again.,0
962,There is no weak or negligent performance among them.,1
963,Adam sandler is too kary cooper what a gnat to a racehorse.,0
964,"the finer the setting, the longer it takes.",1
965,I have a made in usa version of this.,0
966,"Half of it consists of snappy patters and pseudo-sophisticated cultural observations, while the rest ... would be more at home on a day television series.",0
967,I've been through so many of these ineffective stupid things.,0
968,I couldn't stand the persistent smell of feces in my apartment.,0
969,it makes a buzzing sound when devices are connected.,0
970,"for all its supposedly youthful fire, xxx is no less submissive to binding's tired formula of weapons, girls and gadgets in branding a new action hero.",0
971,"it's not overpowering, it's not like perfume.",0
972,"a film that, instead of skipping along the Seine, more or less lied its way through soggy paris, tongue uncomfortable in the cheek.",0
973,"I would have preferred a transfer down the hall to Mr. Holland 's class for music, or to robin Williams 's lecture, so that I heard a teacher with humor, passion, and verve.",0
974,a lovely weird romantic comedy with a great meet-cute gimmick.,1
975,"It is not mass market entertainment, but an uncompromising attempt by one artist to think of another.",1
976,must-see for anyone involved in the high-tech industry.,1
977,a large complaint is the micromanagment of the collection shards .,0
978,and there's no warning on any of those cans I can identify.,0
979,"I complain all the time about seeing the same ideas repeatedly in movies over and over again, but the bourne identity proves that a fresh take is always possible.",1
980,It's a comedy that's not very funny and an action movie that's not very exciting - lrb- and a restless alliance in which -rb-.,0
981,The waist cords are over one foot long after they are taken in.,0
982,"he enjoys this toy, but can make the treats out pretty fast.",0
983,"Lacking Gravitas, Macdowell is a placeholder for grief, and ergo this sloppy drama is an empty vessel.",0
984,A second assassin shot Kennedy?,0
985,some studio pizazz might have helped.,0
986,"The film itself is a kind of cinematic high crime, one that brings military court dramas very, very low.",0
987,It would have been perfect if it were a little smaller.,1
988,this is available at a decent price with fair shipping here on amazon.,1
989,"the stunning, dreamlike images will also impress those viewers who have little patience for Euro-Film-Pretension .",1
990,There is no ounce of honesty throughout the production.,0
991,too bulky and there are better products out there in single units.,0
992,This kind of honeywells has been around for a long time.,1
993,"You have to break it in, in other words.",1
994,I have this holder for about a year and it works great.,1
995,"painful to see, but the viewers who are willing to take a chance will be rewarded with two of the most successful and captivating film performances of the year.",1
996,a byzantine melodrama that stimulates the higher brain functions and libido.,1
997,He's a super spy!,1
998,But this stuff will fall apart after just a few washings.,0
999,The aftertaste is so powerful that I had to brush my teeth.,0
1000,gollum 's 'performance' is incredible!,1
1001,A compendium of Solondz's own worst instincts in less than 90 minutes.,0
1002,completely tasteless and they make you order so many.,0
1003,it was all potatoes and had very little shell taste.,0
1004,I can't believe how strong this little guy is.,1
1005,The shape of the grains makes the difference.,0
1006,"There's a lot of style in guillermo del toro 's sequel to the 1998 hit, but why do we need 117 minutes to tell a story that simply isn't more than 90 minutes.",0
1007,an eccentric little comic\/thriller deeply falls in love with his own quirky personality.,1
1008,other brands in this large container are glass.,0
1009,It was almost like Pokemon yellow in the combat system.,0
1010,that rara avis: the intelligent romantic comedy with actual ideas on its head.,1
1011,But what saves lives on the highway does not necessarily make a convincing observation.,0
1012,Hubac's script is a jewel.,1
1013,There must be a technical problem with the engine of the toy.,0
1014,"Run, do not walk to see this goosebed and exciting comedy on the big screen.",1
1015,"Instead, I would recommend cetaphil gentle detergents and you will be fine.",0
1016,The lid is the best part of the pot ensemble.,0
1017,I have ordered num_num and find that this is a hug error.,0
1018,"While the mascara is soft, it is not full.",0
1019,It should be a complete toy.,0
1020,"for example, the box says it's a led battery indicator light.",1
1021,the result is hypnotizing -- filled with threat and weakening.,1
1022,I made beef bolognese in the oven and it turned out wonderful.,1
1023,this is up to one day the record feature no longer works.,0
1024,Invincible is a wonderful movie.,1
1025,"Even if foreign directors ... borrow things from Hollywood, they always shake the formula and make it more interesting.",1
1026,This is the best American movie about troubled teenagers since 1998's whatever.,1
1027,save yourself some time and money and skip this product.,0
1028,a little too pat for his own good.,0
1029,"I'll always have slight pain, no matter what.",0
1030,"that zhang would make such a strenuous cute movie -- with a blind orphan in the middle, no less -- shows where his ambitions wandered.",1
1031,I have adjusted the volume on the iPod and the cassette player.,0
1032,Claritin used to be the best.,0
1033,but signal between transmitter and receiver does not work between insulated terrace glass door.,1
1034,Just a fucking mess.,0
1035,I contacted the company and they said the delivery had been lost.,0
1036,"While it would be easy to give the new title of two weddings and a funeral, it is a much thoughtful movie than any piece of Hugh Grant madness.",1
1037,Pray's film works well and will also appeal to those who are not too familiar with Turntablism.,1
1038,really confused ppl riding with me at first.,1
1039,"a stunning piece of visual poetry that, hopefully, will be remembered as one of the most important stories to be told in australia's film history.",1
1040,"often described as an antidote to American pie-type sex comedies, it actually has a bundle in common with them, as the movie diffuses every opportunity for a breakthrough",0
1041,"greene delivers a typically solid performance in a role that is a bit of a deviation from the noble characters he has played in the past, and he becomes silent that carries the film on his broad, beautiful shoulders.",1
1042,Birds or squirrels. tries num_num different types of bird food.,0
1043,"It's one of the saddest movies I've ever seen that still manages to be uplifting, but not too sentimental.",1
1044,which is not an aborb water at all.,0
1045,I'll just stick with a good mayo and skip the bacon.,0
1046,"... a big, baggy, extensive carnival of a film that extends in front of us with little rhyme or reason.",0
1047,"like Showdown : Legends of wrestling, it has too many faults to count.",0
1048,"that said, the microphone has pic up everything it could.",1
1049,... an inviting piece of film.,1
1050,"Without a strong script and energetic acting, dogma movies can have the same sleep-inducing effects as your neighbor at home videos.",0
1051,and I've tried a lot of them.,1
1052,spend extra dollars and get the Chopat kneebands.,0
1053,Eight crazy nights is a showcase for Sandler's many talents.,1
1054,the movie jumps on the whole map.,0
1055,it works as expected and is just the right size for the camper.,1
1056,I'm so glad we chose this one.,1
1057,I can use a creamy concealer on it.,0
1058,"Worse, the controls are so confusing that they give me headaches.",0
1059,"Captivating as it is exotic, fast runner has an action that rivals Shakespeare for intrigue, betrayal and murder.",1
1060,"I thought over and over again, ""I should enjoy this.""",0
1061,a pretty next-to-the-books mix of action and romance with jumps of intentional and unintentional comedy.,1
1062,tuck eternally achieves a delicate balance of romantic innocence and philosophical depth.,1
1063,rainy days and films about the decay of families always bring me down.,0
1064,"an intelligent, sweet and playful romantic comedy.",1
1065,a cumbersome and cliche-riding film greased with every emotional device known to man.,0
1066,"as hug granted says repeatedly during the movie,` beautiful!",1
1067,one thing is the amazingly poor unit a . i .,0
1068,simply ! does the job for which it was intended.,1
1069,I put a towel around my neck rather than a cape.,0
1070,a yarn that respects the Miracle version without being entangled by it.,1
1071,I used it first on my hands and fingers.,0
1072,"Highlights are the grandiose performances of christopher Plummer, as the first-class villain, and Nathan Lane as Vincent Crummles, the eccentric theater company manager.",1
1073,hardly goes beyond comic status.,0
1074,"droll caper-comedy remake of `` big deal on madonna street '' which is a sly, amusing, laughing filled little jewel in which the ultimate ``bellini '' begins to look like a `` real capuchnik. ''",1
1075,Amazon does not provide enough information about this press.,0
1076,it's a great American sports film and dennis quaid is his athletic heart.,1
1077,do not buy. I didn't expect much because of the costs.,0
1078,"great for everything you want to shred, cut or mix.",1
1079,Very stupid.,0
1080,every episode of the sopranos would send this ill-thought out folly to sleep with the fish.,0
1081,also cheaper than going to the grocery store.,1
1082,I use it for my work and it gets up.,1
1083,"The film is full of fine performances, led by Josef bierbichler as brecht and monica remaining faithful as helene weigel, his wife.",1
1084,This reduces to waste and you do not need to absorb harmful propellants.,1
1085,I bought the screen protectors for my evo.,1
1086,"the suitcase fits well, but not at all attractive.",0
1087,This will compete with any tip of the line knives you can buy.,1
1088,a fascinating and funny movie.,1
1089,"serry is doing a good job of capturing the climate of time and , perhaps unknowingly , in connection with what is happening in America in 2002 .",1
1090,"expect to be reminded of other, better movies, especially seven, the director william malone Slavic copies.",0
1091,"a trashy, exploitative, through and through unpleasant experience.",0
1092,I hate this movie,0
1093,I've been missing! This thing is so sharp.,1
1094,I think that dsp manager is the share one for Android phones.,1
1095,This product was not in a working condition at delivery.,0
1096,easily moved to different places as required.,1
1097,some movies are like a delicious hors d'oeuvre; this is a feast.,1
1098,I'd buy again if the shipment wasn't that long.,1
1099,Maybe it just needs to break in and have a nice fit.,0
1100,I think the sensor reads carpet fibers that suck up as dirt.,1
1101,I admired this work a lot.,1
1102,"nair stuffs the film with dance , henna , ornamentation , and group song , but their narrative clich ? s and telegraphed episodes smell of old soap opera .",0
1103,"now trimmed by about 20 minutes, this lush three-year production has enough size and scale to satisfy as an adult escapism.",1
1104,"with the conspicuous end of the movie, one realizes that we have a long way to go before we fully understand all sexual permutations.",1
1105,"in this short time, he tore a wing from the toy.",0
1106,"this extremely unfunny movie watches in 80 minutes, but feels twice as long.",0
1107,Good old legend thing.,1
1108,"increases the volume, but doesn't feel nice.",0
1109,"-Irb- t -rrb tube of similar extremes prevent us from taking his message seriously, and the stepmothers mentality does not work in a modern context.",0
1110,"The film has just enough of everything -- reenactments, archive recordings, conversation head interviews -- and the music is simply sublime.",1
1111,The reason why this picture works better than its predecessors is that myers no longer simply spooks the mini-mode-madness of the 60s spy movies.,1
1112,"it smacks of purely commercial motivation, without great love for the original.",0
1113,I guess you could say what it's like to be a pan.,1
1114,"jason x has kitschy effects and a hoary plot, but its macabre, self-deprecating sense of humor makes for a lot.",1
1115,"the story is known from its many predecessors; as it does, it finally culminates in the non-precise - breathtaking insight that crimes do not pay.",0
1116,it might work for a few minutes and pulls off quickly.,0
1117,i d suggest anyone who buy Linksys products looking in Netgear instead.,0
1118,It doesn't even have the virtue of having enough mindless violence to dissolve the tedium of all its generational bonds.,0
1119,it's almost like the phone in a high-end pair of socks.,1
1120,"it almost fits, but not enough to completely snap together and fit.",0
1121,the whole thing gets hot when you use it.,1
1122,"the stimuli of idiosyncratic eccentricity , at least as evidenced by this latest cinematic essay , begin to wear a little thin .",0
1123,demands too much from most viewers.,0
1124,the title 's lameness should point out to you how bad the movie is.,0
1125,the quality of materials and processing is noticeably less.,0
1126,It is a large amount of sizzle and very little steak.,0
1127,I would have given those five stars except for the only complaint I had.,1
1128,"Others find it migraine-inducing, despite Moore's attempts at delusions and spoon feeding.",0
1129,Amazon was good to give me a refund right away.,0
1130,"though, once you pass a little halfway the quality will be a little worse.",1
1131,Washing is a breeze and takes only one second.,1
1132,exactly what I can do for my phone and at the best price.,1
1133,I bought it from one of the first infomercials.,1
1134,Glad that I went over some of the less expensive ones for this.,1
1135,"I'm tired of cheap, high-price devices.",0
1136,I don't know why it all has good reviews.,0
1137,Nothing plot-wise is worth e-mailing home about.,0
1138,a very funny movie.,1
1139,"lovingly choreographed bloodshed takes place in an unspoilt film nieland , basically .",1
1140,"great housing, easy to use and very durable.",1
1141,They send you num_num because each one lasts two days.,0
1142,Fans of nijinsky will enjoy every minute of cox's work.,1
1143,She could have decorated her suitcase herself.,0
1144,loved the deffender case hated the Apple phone.,1
1145,mckay deflates his piece puffery with an acid cliché and heavy doses of medium-spiritedness,0
1146,soon the movie begins to play like a general hospital crossed with a Saturday night live Spoof dog day afternoon.,0
1147,"the 45-minute runtime of the movie stops shy of overkill, although the viewers may be more exhausted than the athletes on screen.",0
1148,"the product is not durable, but it could only be the one I received.",0
1149,"de niro and mcdormand give solid performances, but their screen time is sabotaged by the inability of history to create interest.",1
1150,more creative than num_extend don't think so! but still a great product.,1
1151,"Day is not a big Bond movie, but it's a good Bond movie that makes it even better than your typical Bond knock-offs.",1
1152,I also prefer the blade weight and the thickness of the wustof.,1
1153,"suffers from lavish, repetitive dialogue and visual inertia endemic to digital video.",0
1154,"There are strange resonances between actor and role here, and they are not exactly flattering.",0
1155,"Kaufman creates an uncanny feeling of not only being there at the time of these events, but also the nightmatthew was killed.",1
1156,"Deserves his laugh of stock redneck `types' and of the many, many moments, even if we recognize without the elizabethan prose, the game behind the thing.",1
1157,"It is best to avoid incarceration with the boring, nerdy people who appreciate inhabiting.",0
1158,that's just the fun you'll ever have with a documentary!,1
1159,mine fits perfectly on my laundry cabinet door without any fuse necessary.,1
1160,A funny romantic comedy.,1
1161,"I bought it, and I think it's pretty annoying.",0
1162,"When the action takes place, the film loses credibility.",0
1163,"what should have been biting and droll, instead is a lukewarm waste of time and talent.",0
1164,"than -lrb- the characters -rb- become more depressed, history becomes more tiring, especially since it continues to be a striking effort to be deep.",0
1165,I like almost everything except cucumber juice.,1
1166,"I will continue to use philosophy products, just not this.",0
1167,"well worth the money, wouldn't want to be without it.",1
1168,Because these knives will be highly appreciated on the collector's market.,0
1169,comes with a towel to clean the phone before placement.,1
1170,a story of horror and revenge that is almost perfect in its relentless descent into the depths of a man's tormented soul.,1
1171,I'm very disappointed that I still can't wear my shoes!,0
1172,a long slog for everyone except the most committed Pokemon fan.,0
1173,fast: who wants to see a comedy about pushing airport security?,0
1174,num_num quart put water into the machine.,1
1175,because it is definitely not worth the full price.,0
1176,I hope it will be a better choice.,0
1177,I used it twice and it stopped working.,0
1178,the film is about as interesting as an insurance business .,0
1179,You're better off staying at home and watching the x files.,0
1180,"In the end, I was looking for something tough that I could fight unconsciously with.",0
1181,I use this as a small office shelf.,1
1182,I didn't have the rust problems others had.,0
1183,I ordered it and it was delivered in time.,1
1184,The second chapter of the Harry Töpfer series is even more magical than the first and simply the best family movie of the year.,1
1185,vividly conveys both the pitfalls and the joys of over-the-top love.,1
1186,"the creators of the divine secrets of ya-ya sisterhood should offer a free ticket -lrb second price, of course, two free tickets -rb- for anyone who can locate a truly honest moment in their movie.",0
1187,"hilarious, touching and wonderfully dyspeptic.",1
1188,"However, this is an example of how Rosle did it right.",1
1189,I bought pretty cheap owners of Motorola and they took a while.,0
1190,"Even if you don't pronounce ``gyro '' right, you will appreciate much of Vardalos' humor that transcends ethnic boundaries.",1
1191,"Then came this Zester, which I use all the time.",1
1192,I use this with fresh to clean my hotplate.,1
1193,This cover does exactly what it's supposed to do.,1
1194,the copper finish is coated with a clear plastic to prevent oxidation.,1
1195,"at almost three hours, the total safe behavior is less than the sum of its parts.",0
1196,"Taking it out of the box, I thought the design was embarrassing.",0
1197,I guess it fails in the truth department on his ad.,0
1198,"went to the second with the same method, no going.",0
1199,The tenderness of the piece is still intact.,1
1200,fair price. x x x x x x x x x x x x x .,1
1201,"all these developments and challenges that Santa faces, burden the action so heavily that they empty the whole film of its energy and unnecessarily burden its credibility.",0
1202,I feel like I have a new phone.,1
1203,"it moves a lot of air, oscillate between two rooms.",1
1204,"Disappointed, as I expected, sweets that would last a long time.",0
1205,"the result is solemn and frightening, but strangely detached.",0
1206,i m a fan of Symbian and find it easy to use.,1
1207,"the reason why we always see the same movie with about the same people every year, because so many of us go on and then, out of embarrassment or stupidity, don't warn anyone.",0
1208,"Never completely transcended wit bolt status ... and the pointe does not live up to barry's dead-eyed, perfectly cooled delivery.",0
1209,"I usually like Neutrogena products, so this was a disappointment.",0
1210,it scrolls way too easily and way too smoothly.,0
1211,"the cartoon, which is not really good enough to be on afternoon television, is now a movie that is not really good enough to be in theaters.",0
1212,I might be living around in an apartment with hills and trees.,0
1213,This is how you use special effects.,1
1214,they come with full instructions and not much more to say.,1
1215,Rarely is the ‘urban comedy' that even tries the insight and honesty of this disarming indie.,1
1216,"it's still great, I just needed more capacity.",1
1217,"This is a throwaway, junk food movie whose rap soundtrack was better than the movie itself.",0
1218,it risks seem slow and presumptuous because it thinks the game is worth the promise.,0
1219,Certainly not worth what was paid for them by half.,0
1220,"kwan makes the mix-and-match metaphors fascinating, while he lulls us with his cultivated action allergy in Torpor.",0
1221,"It plays almost like Solaris, but with weapons and jokes.",1
1222,what was subtle and mystifying in the novella is now wide and farkical.,0
1223,makes separation and cross-contamination a very simple.,1
1224,"sharp, lively, funny and ultimately sobering movie.",1
1225,You may not buy the ideas.,0
1226,Julia is played by laura regan with amazing blandness.,0
1227,keeps the coffee hot and fresh for hours.,1
1228,white in the refrigerator a few days longer.,1
1229,no bad trip at all.,1
1230,There is no denial of the physically spectacular qualities of the film ... or the emotional integrity of the performances .,1
1231,The film is like a series of beginnings and middles that never stand out.,0
1232,"if a film is created only because it is a marketable product, soulless and ugly movies like these are the result.",0
1233,I like that is durable and washable.,1
1234,it is very easy to use and very reliable.,1
1235,This product does what it is supposed to do.,1
1236,So what it comes down is that u get what u pays.,0
1237,with sliced cheese instead of French bread on a fruit and cheese plate.,0
1238,"returned product, but from what I've heard, it does the work.",0
1239,I bought this for my num_num month old from Santa at Christmas.,0
1240,"with generic sets and b-grade special effects, jason is about as convincing on the sci-fi front as tv 's defunct cleopatra 2525.",0
1241,'enigma' is a good name for a movie that is delibrately stunned and unapproachable.,0
1242,I had no problem with both pieces and highly recommend the products.,1
1243,"If there is a way to effectively teach children about the dangers of drugs, I think it is paid in projects like the - lrb- unfortunately r-rated -rrb-.",1
1244,another rent installment payment for the ian fleming estate.,0
1245,I guess maybe there are some people that could help this product.,0
1246,Because it's too big for my cup holder.,0
1247,Make sure that the pins with the contacts .,1
1248,"cantet perfectly captures the hotel lobbies , two-lane highways , and on the roadside cafes that permeated vincent 's days",1
1249,"novak manages to capture a cruelly hilarious vein of black comedy in the situation with its occupation of non-actors and a gritty, no-budget approach.",1
1250,"first, without the extension they are very short.",0
1251,the keys to extend the arms worked exactly once before breaking.,0
1252,It's as close as we've ever come to being through a photographer seeker as he works.,1
